treatment,day,revalence_index,class_label,voc_count
TA 2,2,26.67,fresh,88
TA 2,2,26.02,fresh,88
TA 2,2,24.96,fresh,88
TA 2,2,23.53,fresh,88
TA 2,2,95.88,fresh,88
TA 2,2,95.67,fresh,88
TA 2,2,94.11,fresh,88
TA 2,2,93.24,fresh,88
TA 2,2,91.75,fresh,88
TA 2,2,73.51,fresh,88
TA 2,2,71.81,fresh,88
TA 2,2,71.37,fresh,88
TA 2,2,69.9,fresh,88
TA 2,2,69.84,fresh,88
TA 2,2,72.75,fresh,88
TA 2,2,72.44,fresh,88
TA 2,2,72.41,fresh,88
TA 2,2,71.56,fresh,88
TA 2,2,70.76,fresh,88
TA 2,2,65.54,fresh,88
TA 2,2,65.26,fresh,88
TA 2,2,65.12,fresh,88
TA 2,2,64.93,fresh,88
TA 2,2,64.61,fresh,88
TA 2,2,94.78,fresh,88
TA 2,2,94.68,fresh,88
TA 2,2,94.66,fresh,88
TA 2,2,94.63,fresh,88
TA 2,2,94.61,fresh,88
TA 2,2,68.56,fresh,88
TA 2,2,68.22,fresh,88
TA 2,2,67.18,fresh,88
TA 2,2,67.1,fresh,88
TA 2,2,67.06,fresh,88
TA 2,2,83.21,fresh,88
TA 2,2,83.15,fresh,88
TA 2,2,82.73,fresh,88
TA 2,2,82.27,fresh,88
TA 2,2,82.04,fresh,88
TA 2,2,97.9,fresh,88
TA 2,2,97.79,fresh,88
TA 2,2,97.73,fresh,88
TA 2,2,97.65,fresh,88
TA 2,2,97.57,fresh,88
TA 2,2,96.71,fresh,88
TA 2,2,96.25,fresh,88
TA 2,2,96.21,fresh,88
TA 2,2,95.81,fresh,88
TA 2,2,95.59,fresh,88
TA 2,2,69.96,fresh,88
TA 2,2,69.95,fresh,88
TA 2,2,69.13,fresh,88
TA 2,2,68.49,fresh,88
TA 2,2,68.38,fresh,88
TA 2,2,90.08,fresh,88
TA 2,2,89.92,fresh,88
TA 2,2,89.72,fresh,88
TA 2,2,89.7,fresh,88
TA 2,2,89.21,fresh,88
TA 2,2,90.48,fresh,88
TA 2,2,90.41,fresh,88
TA 2,2,90.04,fresh,88
TA 2,2,89.96,fresh,88
TA 2,2,89.75,fresh,88
TA 2,2,92.68,fresh,88
TA 2,2,92.1,fresh,88
TA 2,2,91.9,fresh,88
TA 2,2,91.59,fresh,88
TA 2,2,91.58,fresh,88
TA 2,2,94.57,fresh,88
TA 2,2,94.26,fresh,88
TA 2,2,94.16,fresh,88
TA 2,2,94.0,fresh,88
TA 2,2,93.0,fresh,88
TA 2,2,89.75,fresh,88
TA 2,2,89.59,fresh,88
TA 2,2,89.46,fresh,88
TA 2,2,89.39,fresh,88
TA 2,2,88.79,fresh,88
TA 2,2,47.14,fresh,88
TA 2,2,46.5,fresh,88
TA 2,2,87.54,fresh,112
TA 2,2,27.88,fresh,112
TA 2,2,60.88,fresh,112
TA 2,2,58.55,fresh,112
TA 2,2,58.44,fresh,112
TA 2,2,57.02,fresh,112
TA 2,2,11.27,fresh,112
TA 2,2,67.19,fresh,112
TA 2,2,67.0,fresh,112
TA 2,2,63.81,fresh,112
TA 2,2,62.26,fresh,112
TA 2,2,9.98,fresh,112
TA 2,2,95.73,fresh,112
TA 2,2,95.51,fresh,112
TA 2,2,93.53,fresh,112
TA 2,2,93.08,fresh,112
TA 2,2,91.69,fresh,112
TA 2,2,92.16,fresh,112
TA 2,2,89.49,fresh,112
TA 2,2,88.77,fresh,112
TA 2,2,87.63,fresh,112
TA 2,2,87.56,fresh,112
TA 2,2,81.88,fresh,112
TA 2,2,80.59,fresh,112
TA 2,2,79.5,fresh,112
TA 2,2,79.27,fresh,112
TA 2,2,79.13,fresh,112
TA 2,2,93.72,fresh,112
TA 2,2,93.61,fresh,112
TA 2,2,92.8,fresh,112
TA 2,2,92.6,fresh,112
TA 2,2,92.53,fresh,112
TA 2,2,81.23,fresh,112
TA 2,2,80.44,fresh,112
TA 2,2,80.03,fresh,112
TA 2,2,79.71,fresh,112
TA 2,2,79.31,fresh,112
TA 2,2,57.72,fresh,112
TA 2,2,57.57,fresh,112
TA 2,2,57.33,fresh,112
TA 2,2,56.28,fresh,112
TA 2,2,56.27,fresh,112
TA 2,2,84.82,fresh,112
TA 2,2,83.62,fresh,112
TA 2,2,82.65,fresh,112
TA 2,2,36.54,fresh,112
TA 2,2,36.26,fresh,112
TA 2,2,92.54,fresh,112
TA 2,2,92.48,fresh,112
TA 2,2,92.43,fresh,112
TA 2,2,91.94,fresh,112
TA 2,2,91.86,fresh,112
TA 2,2,90.84,fresh,112
TA 2,2,79.01,fresh,112
TA 2,2,76.85,fresh,112
TA 2,2,76.63,fresh,112
TA 2,2,76.4,fresh,112
TA 2,2,98.74,fresh,112
TA 2,2,98.52,fresh,112
TA 2,2,98.36,fresh,112
TA 2,2,98.19,fresh,112
TA 2,2,98.03,fresh,112
TA 2,2,74.76,fresh,112
TA 2,2,74.23,fresh,112
TA 2,2,74.11,fresh,112
TA 2,2,73.9,fresh,112
TA 2,2,73.73,fresh,112
TA 2,2,77.74,fresh,112
TA 2,2,77.15,fresh,112
TA 2,2,76.45,fresh,112
TA 2,2,75.17,fresh,112
TA 2,2,61.8,fresh,112
TA 2,2,86.34,fresh,112
TA 2,2,86.06,fresh,112
TA 2,2,85.49,fresh,112
TA 2,2,85.37,fresh,112
TA 2,2,85.27,fresh,112
TA 2,2,92.35,fresh,112
TA 2,2,84.68,fresh,112
TA 2,2,84.66,fresh,112
TA 2,2,84.58,fresh,112
TA 2,2,84.55,fresh,112
TA 2,2,86.02,fresh,112
TA 2,2,82.21,fresh,112
TA 2,2,69.82,fresh,112
TA 2,2,68.32,fresh,112
TA 2,2,68.12,fresh,112
TA 2,2,89.59,fresh,112
TA 2,2,89.23,fresh,112
TA 2,2,89.01,fresh,112
TA 2,2,88.75,fresh,112
TA 2,2,88.7,fresh,112
TA 2,2,88.19,fresh,112
TA 2,2,87.89,fresh,112
TA 2,2,87.88,fresh,112
TA 2,2,87.81,fresh,112
TA 2,2,87.8,fresh,112
TA 2,2,80.58,fresh,112
TA 2,2,79.94,fresh,112
TA 2,2,79.83,fresh,112
TA 2,2,79.73,fresh,112
TA 2,2,79.49,fresh,112
TA 2,2,86.53,fresh,112
TA 2,2,84.94,fresh,112
TA 2,2,84.92,fresh,112
TA 2,2,83.69,fresh,112
TA 2,2,83.47,fresh,112
TA 2,2,31.76,fresh,112
TA 2,2,31.72,fresh,112
TA 2,2,31.62,fresh,112
TA 2,2,31.55,fresh,112
TA 2,2,31.5,fresh,112
TA 2,2,52.97,fresh,67
TA 2,2,38.01,fresh,67
TA 2,2,57.75,fresh,67
TA 2,2,57.61,fresh,67
TA 2,2,57.08,fresh,67
TA 2,2,56.75,fresh,67
TA 2,2,0.14,fresh,67
TA 2,2,43.78,fresh,67
TA 2,2,42.16,fresh,67
TA 2,2,42.1,fresh,67
TA 2,2,41.13,fresh,67
TA 2,2,21.33,fresh,67
TA 2,2,95.87,fresh,67
TA 2,2,95.66,fresh,67
TA 2,2,94.01,fresh,67
TA 2,2,93.22,fresh,67
TA 2,2,92.09,fresh,67
TA 2,2,96.56,fresh,67
TA 2,2,94.08,fresh,67
TA 2,2,93.16,fresh,67
TA 2,2,91.82,fresh,67
TA 2,2,91.74,fresh,67
TA 2,2,78.83,fresh,67
TA 2,2,78.82,fresh,67
TA 2,2,78.76,fresh,67
TA 2,2,78.24,fresh,67
TA 2,2,77.5,fresh,67
TA 2,2,97.5,fresh,67
TA 2,2,96.22,fresh,67
TA 2,2,95.95,fresh,67
TA 2,2,95.42,fresh,67
TA 2,2,94.66,fresh,67
TA 2,2,17.81,fresh,67
TA 2,2,17.72,fresh,67
TA 2,2,17.7,fresh,67
TA 2,2,17.48,fresh,67
TA 2,2,17.34,fresh,67
TA 2,2,46.13,fresh,67
TA 2,2,45.93,fresh,67
TA 2,2,45.87,fresh,67
TA 2,2,45.7,fresh,67
TA 2,2,41.89,fresh,67
TA 2,2,93.91,fresh,67
TA 2,2,70.6,fresh,67
TA 2,2,70.04,fresh,67
TA 2,2,69.34,fresh,67
TA 2,2,69.23,fresh,67
TA 2,2,65.16,fresh,67
TA 2,2,65.1,fresh,67
TA 2,2,65.05,fresh,67
TA 2,2,64.94,fresh,67
TA 2,2,64.92,fresh,67
TA 2,2,64.39,fresh,67
TA 2,2,63.53,fresh,67
TA 2,2,63.31,fresh,67
TA 2,2,62.19,fresh,67
TA 2,2,62.05,fresh,67
TA 2,2,93.53,fresh,67
TA 2,2,93.35,fresh,67
TA 2,2,93.21,fresh,67
TA 2,2,93.21,fresh,67
TA 2,2,93.13,fresh,67
TA 2,2,95.69,fresh,67
TA 2,2,94.06,fresh,67
TA 2,2,93.94,fresh,67
TA 2,2,48.68,fresh,67
TA 2,2,48.37,fresh,67
TA 2,2,93.17,fresh,122
TA 2,2,40.54,fresh,122
TA 2,2,58.47,fresh,122
TA 2,2,57.29,fresh,122
TA 2,2,55.99,fresh,122
TA 2,2,4.82,fresh,122
TA 2,2,4.81,fresh,122
TA 2,2,27.21,fresh,122
TA 2,2,26.8,fresh,122
TA 2,2,26.15,fresh,122
TA 2,2,22.93,fresh,122
TA 2,2,22.72,fresh,122
TA 2,2,35.94,fresh,122
TA 2,2,34.57,fresh,122
TA 2,2,33.95,fresh,122
TA 2,2,16.69,fresh,122
TA 2,2,3.68,fresh,122
TA 2,2,95.77,fresh,122
TA 2,2,95.56,fresh,122
TA 2,2,94.35,fresh,122
TA 2,2,93.13,fresh,122
TA 2,2,91.55,fresh,122
TA 2,2,81.54,fresh,122
TA 2,2,79.92,fresh,122
TA 2,2,79.51,fresh,122
TA 2,2,77.53,fresh,122
TA 2,2,77.46,fresh,122
TA 2,2,98.7,fresh,122
TA 2,2,98.05,fresh,122
TA 2,2,96.91,fresh,122
TA 2,2,95.19,fresh,122
TA 2,2,93.51,fresh,122
TA 2,2,81.84,fresh,122
TA 2,2,77.8,fresh,122
TA 2,2,77.7,fresh,122
TA 2,2,77.54,fresh,122
TA 2,2,69.09,fresh,122
TA 2,2,86.89,fresh,122
TA 2,2,86.83,fresh,122
TA 2,2,86.46,fresh,122
TA 2,2,85.44,fresh,122
TA 2,2,84.48,fresh,122
TA 2,2,94.71,fresh,122
TA 2,2,94.07,fresh,122
TA 2,2,93.76,fresh,122
TA 2,2,93.59,fresh,122
TA 2,2,93.04,fresh,122
TA 2,2,30.86,fresh,122
TA 2,2,30.86,fresh,122
TA 2,2,30.84,fresh,122
TA 2,2,30.76,fresh,122
TA 2,2,30.68,fresh,122
TA 2,2,96.03,fresh,122
TA 2,2,96.03,fresh,122
TA 2,2,95.99,fresh,122
TA 2,2,95.72,fresh,122
TA 2,2,95.49,fresh,122
TA 2,2,94.55,fresh,122
TA 2,2,61.21,fresh,122
TA 2,2,60.94,fresh,122
TA 2,2,59.99,fresh,122
TA 2,2,59.91,fresh,122
TA 2,2,96.02,fresh,122
TA 2,2,83.68,fresh,122
TA 2,2,79.43,fresh,122
TA 2,2,79.32,fresh,122
TA 2,2,78.98,fresh,122
TA 2,2,97.39,fresh,122
TA 2,2,97.24,fresh,122
TA 2,2,97.22,fresh,122
TA 2,2,97.06,fresh,122
TA 2,2,97.03,fresh,122
TA 2,2,95.2,fresh,122
TA 2,2,94.23,fresh,122
TA 2,2,93.94,fresh,122
TA 2,2,93.75,fresh,122
TA 2,2,92.86,fresh,122
TA 2,2,97.59,fresh,122
TA 2,2,96.63,fresh,122
TA 2,2,96.33,fresh,122
TA 2,2,96.15,fresh,122
TA 2,2,96.01,fresh,122
TA 2,2,98.79,fresh,122
TA 2,2,97.0,fresh,122
TA 2,2,96.58,fresh,122
TA 2,2,95.29,fresh,122
TA 2,2,94.98,fresh,122
TA 2,2,86.45,fresh,122
TA 2,2,85.48,fresh,122
TA 2,2,85.41,fresh,122
TA 2,2,85.0,fresh,122
TA 2,2,84.72,fresh,122
TA 2,2,82.28,fresh,122
TA 2,2,82.17,fresh,122
TA 2,2,81.98,fresh,122
TA 2,2,81.93,fresh,122
TA 2,2,81.53,fresh,122
TA 2,2,98.28,fresh,122
TA 2,2,98.05,fresh,122
TA 2,2,97.81,fresh,122
TA 2,2,97.4,fresh,122
TA 2,2,97.28,fresh,122
TA 2,2,94.19,fresh,122
TA 2,2,93.86,fresh,122
TA 2,2,93.86,fresh,122
TA 2,2,93.78,fresh,122
TA 2,2,93.76,fresh,122
TA 2,2,84.44,fresh,122
TA 2,2,83.4,fresh,122
TA 2,2,83.16,fresh,122
TA 2,2,82.94,fresh,122
TA 2,2,78.13,fresh,122
TA 2,2,97.9,fresh,122
TA 2,2,96.28,fresh,122
TA 2,2,96.1,fresh,122
TA 2,2,61.86,fresh,122
TA 2,2,61.57,fresh,122
TA 2,2,34.93,fresh,122
TA 2,2,34.8,fresh,122
TA 2,2,34.7,fresh,122
TA 2,2,34.65,fresh,122
TA 2,2,34.62,fresh,122
TA 2,2,54.31,fresh,90
TA 2,2,49.64,fresh,90
TA 2,2,49.61,fresh,90
TA 2,2,49.5,fresh,90
TA 2,2,49.04,fresh,90
TA 2,2,6.07,fresh,90
TA 2,2,44.96,fresh,90
TA 2,2,43.25,fresh,90
TA 2,2,43.24,fresh,90
TA 2,2,42.2,fresh,90
TA 2,2,18.27,fresh,90
TA 2,2,30.86,fresh,90
TA 2,2,30.78,fresh,90
TA 2,2,29.31,fresh,90
TA 2,2,28.6,fresh,90
TA 2,2,25.29,fresh,90
TA 2,2,95.89,fresh,90
TA 2,2,95.67,fresh,90
TA 2,2,94.38,fresh,90
TA 2,2,93.24,fresh,90
TA 2,2,91.48,fresh,90
TA 2,2,77.88,fresh,90
TA 2,2,76.27,fresh,90
TA 2,2,75.87,fresh,90
TA 2,2,74.05,fresh,90
TA 2,2,73.99,fresh,90
TA 2,2,62.51,fresh,90
TA 2,2,62.25,fresh,90
TA 2,2,61.44,fresh,90
TA 2,2,61.13,fresh,90
TA 2,2,59.79,fresh,90
TA 2,2,74.49,fresh,90
TA 2,2,73.91,fresh,90
TA 2,2,73.06,fresh,90
TA 2,2,72.86,fresh,90
TA 2,2,72.83,fresh,90
TA 2,2,82.55,fresh,90
TA 2,2,82.03,fresh,90
TA 2,2,81.69,fresh,90
TA 2,2,80.47,fresh,90
TA 2,2,80.32,fresh,90
TA 2,2,67.53,fresh,90
TA 2,2,66.78,fresh,90
TA 2,2,66.52,fresh,90
TA 2,2,65.45,fresh,90
TA 2,2,65.38,fresh,90
TA 2,2,96.04,fresh,90
TA 2,2,94.27,fresh,90
TA 2,2,93.7,fresh,90
TA 2,2,84.52,fresh,90
TA 2,2,62.52,fresh,90
TA 2,2,94.47,fresh,90
TA 2,2,94.39,fresh,90
TA 2,2,94.31,fresh,90
TA 2,2,94.27,fresh,90
TA 2,2,94.15,fresh,90
TA 2,2,96.84,fresh,90
TA 2,2,96.69,fresh,90
TA 2,2,96.14,fresh,90
TA 2,2,95.75,fresh,90
TA 2,2,95.64,fresh,90
TA 2,2,74.81,fresh,90
TA 2,2,74.73,fresh,90
TA 2,2,74.53,fresh,90
TA 2,2,74.49,fresh,90
TA 2,2,74.14,fresh,90
TA 2,2,90.35,fresh,90
TA 2,2,90.19,fresh,90
TA 2,2,89.93,fresh,90
TA 2,2,89.07,fresh,90
TA 2,2,89.03,fresh,90
TA 2,2,93.23,fresh,90
TA 2,2,93.0,fresh,90
TA 2,2,92.64,fresh,90
TA 2,2,91.35,fresh,90
TA 2,2,91.13,fresh,90
TA 2,2,95.95,fresh,90
TA 2,2,95.62,fresh,90
TA 2,2,94.99,fresh,90
TA 2,2,51.55,fresh,90
TA 2,2,50.69,fresh,90
TA 2,2,96.48,fresh,90
TA 2,2,94.81,fresh,90
TA 2,2,94.71,fresh,90
TA 2,2,36.61,fresh,90
TA 2,2,36.39,fresh,90
TA 2,2,80.17,fresh,90
TA 2,2,79.98,fresh,90
TA 2,2,79.72,fresh,90
TA 2,2,79.55,fresh,90
TA 2,2,54.17,fresh,69
TA 2,2,66.88,fresh,69
TA 2,2,62.36,fresh,69
TA 2,2,59.99,fresh,69
TA 2,2,59.97,fresh,69
TA 2,2,58.52,fresh,69
TA 2,2,48.55,fresh,69
TA 2,2,46.7,fresh,69
TA 2,2,1.74,fresh,69
TA 2,2,0.42,fresh,69
TA 2,2,0.4,fresh,69
TA 2,2,95.91,fresh,69
TA 2,2,95.69,fresh,69
TA 2,2,94.31,fresh,69
TA 2,2,93.26,fresh,69
TA 2,2,91.41,fresh,69
TA 2,2,79.87,fresh,69
TA 2,2,78.29,fresh,69
TA 2,2,78.1,fresh,69
TA 2,2,75.95,fresh,69
TA 2,2,75.88,fresh,69
TA 2,2,93.81,fresh,69
TA 2,2,93.52,fresh,69
TA 2,2,93.19,fresh,69
TA 2,2,93.0,fresh,69
TA 2,2,92.88,fresh,69
TA 2,2,98.04,fresh,69
TA 2,2,96.28,fresh,69
TA 2,2,95.73,fresh,69
TA 2,2,94.95,fresh,69
TA 2,2,92.18,fresh,69
TA 2,2,96.99,fresh,69
TA 2,2,96.89,fresh,69
TA 2,2,96.76,fresh,69
TA 2,2,96.6,fresh,69
TA 2,2,96.36,fresh,69
TA 2,2,86.2,fresh,69
TA 2,2,85.24,fresh,69
TA 2,2,84.91,fresh,69
TA 2,2,83.55,fresh,69
TA 2,2,83.23,fresh,69
TA 2,2,94.89,fresh,69
TA 2,2,94.79,fresh,69
TA 2,2,94.73,fresh,69
TA 2,2,94.65,fresh,69
TA 2,2,94.57,fresh,69
TA 2,2,94.17,fresh,69
TA 2,2,94.09,fresh,69
TA 2,2,80.97,fresh,69
TA 2,2,80.35,fresh,69
TA 2,2,80.23,fresh,69
TA 2,2,90.46,fresh,69
TA 2,2,90.27,fresh,69
TA 2,2,90.25,fresh,69
TA 2,2,90.06,fresh,69
TA 2,2,89.92,fresh,69
TA 2,2,69.75,fresh,69
TA 2,2,68.58,fresh,69
TA 2,2,68.48,fresh,69
TA 2,2,45.82,fresh,69
TA 2,2,45.56,fresh,69
TA 2,2,45.45,fresh,69
TA 2,2,45.43,fresh,69
TA 2,2,45.33,fresh,69
TA 2,2,42.41,fresh,69
TA 2,2,42.38,fresh,69
TA 2,2,42.34,fresh,69
TA 2,2,42.23,fresh,69
TA 2,2,42.02,fresh,69
TA 2,2,51.07,fresh,95
TA 2,2,75.6,fresh,95
TA 2,2,55.57,fresh,95
TA 2,2,53.46,fresh,95
TA 2,2,53.44,fresh,95
TA 2,2,52.15,fresh,95
TA 2,2,70.9,fresh,95
TA 2,2,67.49,fresh,95
TA 2,2,58.07,fresh,95
TA 2,2,57.9,fresh,95
TA 2,2,55.26,fresh,95
TA 2,2,94.87,fresh,95
TA 2,2,94.66,fresh,95
TA 2,2,93.37,fresh,95
TA 2,2,92.25,fresh,95
TA 2,2,90.69,fresh,95
TA 2,2,81.06,fresh,95
TA 2,2,79.25,fresh,95
TA 2,2,78.83,fresh,95
TA 2,2,77.07,fresh,95
TA 2,2,77.01,fresh,95
TA 2,2,92.95,fresh,95
TA 2,2,91.89,fresh,95
TA 2,2,90.25,fresh,95
TA 2,2,89.68,fresh,95
TA 2,2,89.6,fresh,95
TA 2,2,63.1,fresh,95
TA 2,2,62.9,fresh,95
TA 2,2,62.71,fresh,95
TA 2,2,62.27,fresh,95
TA 2,2,58.6,fresh,95
TA 2,2,98.05,fresh,95
TA 2,2,95.14,fresh,95
TA 2,2,94.3,fresh,95
TA 2,2,93.06,fresh,95
TA 2,2,91.05,fresh,95
TA 2,2,81.47,fresh,95
TA 2,2,80.73,fresh,95
TA 2,2,80.39,fresh,95
TA 2,2,79.41,fresh,95
TA 2,2,79.06,fresh,95
TA 2,2,91.54,fresh,95
TA 2,2,90.92,fresh,95
TA 2,2,38.77,fresh,95
TA 2,2,38.77,fresh,95
TA 2,2,38.72,fresh,95
TA 2,2,98.21,fresh,95
TA 2,2,98.11,fresh,95
TA 2,2,97.98,fresh,95
TA 2,2,97.98,fresh,95
TA 2,2,97.76,fresh,95
TA 2,2,86.45,fresh,95
TA 2,2,73.97,fresh,95
TA 2,2,73.88,fresh,95
TA 2,2,73.53,fresh,95
TA 2,2,73.12,fresh,95
TA 2,2,98.87,fresh,95
TA 2,2,98.71,fresh,95
TA 2,2,98.71,fresh,95
TA 2,2,98.54,fresh,95
TA 2,2,98.54,fresh,95
TA 2,2,92.83,fresh,95
TA 2,2,92.75,fresh,95
TA 2,2,92.59,fresh,95
TA 2,2,92.36,fresh,95
TA 2,2,92.32,fresh,95
TA 2,2,93.44,fresh,95
TA 2,2,93.35,fresh,95
TA 2,2,93.01,fresh,95
TA 2,2,92.96,fresh,95
TA 2,2,92.71,fresh,95
TA 2,2,94.21,fresh,95
TA 2,2,88.62,fresh,95
TA 2,2,86.86,fresh,95
TA 2,2,86.76,fresh,95
TA 2,2,77.48,fresh,95
TA 2,2,89.0,fresh,95
TA 2,2,88.13,fresh,95
TA 2,2,87.75,fresh,95
TA 2,2,87.75,fresh,95
TA 2,2,87.15,fresh,95
TA 2,2,87.86,fresh,95
TA 2,2,87.52,fresh,95
TA 2,2,87.29,fresh,95
TA 2,2,87.09,fresh,95
TA 2,2,86.92,fresh,95
TA 2,2,94.24,fresh,95
TA 2,2,92.57,fresh,95
TA 2,2,92.52,fresh,95
TA 2,2,40.89,fresh,95
TA 2,2,40.79,fresh,95
TA 2,2,20.97,fresh,95
TA 2,2,20.89,fresh,95
TA 2,2,20.89,fresh,95
TA 2,2,20.68,fresh,95
TA 2,4,84.23,moderate,97
TA 2,4,80.13,moderate,97
TA 2,4,62.63,moderate,97
TA 2,4,60.24,moderate,97
TA 2,4,60.19,moderate,97
TA 2,4,58.72,moderate,97
TA 2,4,36.34,moderate,97
TA 2,4,65.16,moderate,97
TA 2,4,64.98,moderate,97
TA 2,4,61.76,moderate,97
TA 2,4,60.25,moderate,97
TA 2,4,34.37,moderate,97
TA 2,4,94.56,moderate,97
TA 2,4,94.35,moderate,97
TA 2,4,92.82,moderate,97
TA 2,4,91.95,moderate,97
TA 2,4,90.4,moderate,97
TA 2,4,68.18,moderate,97
TA 2,4,66.48,moderate,97
TA 2,4,66.01,moderate,97
TA 2,4,64.83,moderate,97
TA 2,4,64.77,moderate,97
TA 2,4,88.65,moderate,97
TA 2,4,88.44,moderate,97
TA 2,4,87.78,moderate,97
TA 2,4,87.59,moderate,97
TA 2,4,87.54,moderate,97
TA 2,4,86.35,moderate,97
TA 2,4,86.25,moderate,97
TA 2,4,86.22,moderate,97
TA 2,4,85.81,moderate,97
TA 2,4,85.55,moderate,97
TA 2,4,91.9,moderate,97
TA 2,4,91.61,moderate,97
TA 2,4,91.56,moderate,97
TA 2,4,91.52,moderate,97
TA 2,4,91.39,moderate,97
TA 2,4,60.97,moderate,97
TA 2,4,60.33,moderate,97
TA 2,4,60.3,moderate,97
TA 2,4,60.06,moderate,97
TA 2,4,59.79,moderate,97
TA 2,4,87.55,moderate,97
TA 2,4,72.06,moderate,97
TA 2,4,71.92,moderate,97
TA 2,4,71.66,moderate,97
TA 2,4,71.27,moderate,97
TA 2,4,97.0,moderate,97
TA 2,4,96.85,moderate,97
TA 2,4,96.79,moderate,97
TA 2,4,96.63,moderate,97
TA 2,4,96.46,moderate,97
TA 2,4,98.1,moderate,97
TA 2,4,97.93,moderate,97
TA 2,4,97.93,moderate,97
TA 2,4,97.89,moderate,97
TA 2,4,97.68,moderate,97
TA 2,4,98.08,moderate,97
TA 2,4,98.07,moderate,97
TA 2,4,97.57,moderate,97
TA 2,4,97.32,moderate,97
TA 2,4,97.28,moderate,97
TA 2,4,88.12,moderate,97
TA 2,4,88.05,moderate,97
TA 2,4,87.8,moderate,97
TA 2,4,87.75,moderate,97
TA 2,4,87.36,moderate,97
TA 2,4,69.14,moderate,97
TA 2,4,69.0,moderate,97
TA 2,4,68.73,moderate,97
TA 2,4,68.65,moderate,97
TA 2,4,68.62,moderate,97
TA 2,4,95.71,moderate,97
TA 2,4,95.58,moderate,97
TA 2,4,94.38,moderate,97
TA 2,4,94.13,moderate,97
TA 2,4,94.12,moderate,97
TA 2,4,75.7,moderate,97
TA 2,4,71.06,moderate,97
TA 2,4,70.35,moderate,97
TA 2,4,70.33,moderate,97
TA 2,4,68.75,moderate,97
TA 2,4,75.27,moderate,97
TA 2,4,73.99,moderate,97
TA 2,4,73.89,moderate,97
TA 2,4,69.17,moderate,97
TA 2,4,97.55,moderate,97
TA 2,4,97.24,moderate,97
TA 2,4,97.24,moderate,97
TA 2,4,96.26,moderate,97
TA 2,4,84.49,moderate,97
TA 2,4,85.56,moderate,97
TA 2,4,70.42,moderate,97
TA 2,4,69.98,moderate,97
TA 2,4,69.93,moderate,97
TA 2,4,32.65,moderate,97
TA 2,4,32.65,moderate,97
TA 2,4,57.09,moderate,117
TA 2,4,51.83,moderate,117
TA 2,4,50.84,moderate,117
TA 2,4,49.64,moderate,117
TA 2,4,11.73,moderate,117
TA 2,4,11.68,moderate,117
TA 2,4,36.59,moderate,117
TA 2,4,36.01,moderate,117
TA 2,4,35.19,moderate,117
TA 2,4,35.13,moderate,117
TA 2,4,17.95,moderate,117
TA 2,4,27.36,moderate,117
TA 2,4,25.73,moderate,117
TA 2,4,23.99,moderate,117
TA 2,4,23.33,moderate,117
TA 2,4,22.77,moderate,117
TA 2,4,94.86,moderate,117
TA 2,4,94.65,moderate,117
TA 2,4,93.36,moderate,117
TA 2,4,92.24,moderate,117
TA 2,4,90.86,moderate,117
TA 2,4,98.61,moderate,117
TA 2,4,96.49,moderate,117
TA 2,4,95.9,moderate,117
TA 2,4,93.76,moderate,117
TA 2,4,93.68,moderate,117
TA 2,4,84.58,moderate,117
TA 2,4,84.1,moderate,117
TA 2,4,83.48,moderate,117
TA 2,4,83.01,moderate,117
TA 2,4,82.12,moderate,117
TA 2,4,81.3,moderate,117
TA 2,4,41.88,moderate,117
TA 2,4,41.28,moderate,117
TA 2,4,41.11,moderate,117
TA 2,4,30.1,moderate,117
TA 2,4,84.48,moderate,117
TA 2,4,84.05,moderate,117
TA 2,4,53.51,moderate,117
TA 2,4,53.33,moderate,117
TA 2,4,51.98,moderate,117
TA 2,4,85.3,moderate,117
TA 2,4,84.89,moderate,117
TA 2,4,84.37,moderate,117
TA 2,4,83.51,moderate,117
TA 2,4,82.98,moderate,117
TA 2,4,74.5,moderate,117
TA 2,4,74.11,moderate,117
TA 2,4,73.89,moderate,117
TA 2,4,73.52,moderate,117
TA 2,4,67.36,moderate,117
TA 2,4,93.97,moderate,117
TA 2,4,93.52,moderate,117
TA 2,4,92.03,moderate,117
TA 2,4,91.45,moderate,117
TA 2,4,91.35,moderate,117
TA 2,4,70.63,moderate,117
TA 2,4,69.67,moderate,117
TA 2,4,69.29,moderate,117
TA 2,4,63.48,moderate,117
TA 2,4,63.11,moderate,117
TA 2,4,89.0,moderate,117
TA 2,4,88.97,moderate,117
TA 2,4,88.94,moderate,117
TA 2,4,88.42,moderate,117
TA 2,4,88.4,moderate,117
TA 2,4,97.1,moderate,117
TA 2,4,91.92,moderate,117
TA 2,4,89.69,moderate,117
TA 2,4,80.19,moderate,117
TA 2,4,80.03,moderate,117
TA 2,4,98.53,moderate,117
TA 2,4,98.38,moderate,117
TA 2,4,98.36,moderate,117
TA 2,4,98.19,moderate,117
TA 2,4,98.14,moderate,117
TA 2,4,97.59,moderate,117
TA 2,4,95.54,moderate,117
TA 2,4,94.67,moderate,117
TA 2,4,92.86,moderate,117
TA 2,4,92.71,moderate,117
TA 2,4,97.17,moderate,117
TA 2,4,96.62,moderate,117
TA 2,4,96.33,moderate,117
TA 2,4,96.1,moderate,117
TA 2,4,95.95,moderate,117
TA 2,4,95.1,moderate,117
TA 2,4,94.89,moderate,117
TA 2,4,94.83,moderate,117
